,USPS,ST,NAME,ZCTA5,LAT,LON
14625570,Sachsen,SN,Spreetal,02979,51.491032,14.371558
14625590,Sachsen,SN,Steinigtwolmsdorf,01904,51.063242,14.346859
14625600,Sachsen,SN,Wachau,01454,51.160116,13.904681
14625610,Sachsen,SN,Weißenberg,02627,51.19694,14.659365
14625630,Sachsen,SN,Wilthen,02681,51.097684,14.395526
14625640,Sachsen,SN,Wittichenau,02997,51.385325,14.243586
14625040,Sachsen,SN,Bischofswerda,01877,51.127691,14.179644
14625510,Sachsen,SN,Rammenau,01877,51.15399,14.135515
14625140,Sachsen,SN,Frankenthal,01909,51.131628,14.106568
14625170,Sachsen,SN,Großharthau,01909,51.108859,14.106481
14625190,Sachsen,SN,Großpostwitz/O.L.,02692,51.119209,14.440359
14625390,Sachsen,SN,Obergurig,02692,51.1308,14.405921
14625270,Sachsen,SN,Königsbrück,01936,51.264594,13.904688
14625300,Sachsen,SN,Laußnitz,01936,51.248215,13.87839
14625370,Sachsen,SN,Neukirch,01936,51.282819,13.97842
14625360,Sachsen,SN,Neschwitz,02699,51.270679,14.329203
14625460,Sachsen,SN,Puschwitz,02699,51.250033,14.291743
14625180,Sachsen,SN,Großnaundorf,01936,51.204424,13.9418
14625320,Sachsen,SN,Lichtenberg,01896,51.17647,13.96816
14625410,Sachsen,SN,Ohorn,01896,51.175275,14.049991
14625450,Sachsen,SN,Pulsnitz,01896,51.182285,14.014744
14625580,Sachsen,SN,Steina,01920,51.20947,14.039214
14625080,Sachsen,SN,Crostwitz,01920,51.238273,14.241766
14625350,Sachsen,SN,Nebelschütz,01920,51.263233,14.158044
14625440,Sachsen,SN,Panschwitz-Kuckau,01920,51.234217,14.197599
14625470,Sachsen,SN,Räckelwitz,01920,51.256263,14.223127
14625500,Sachsen,SN,Ralbitz-Rosenthal,01920,51.301103,14.248395
14626060,Sachsen,SN,Boxberg/O.L.,02943,51.404654,14.575506
14626085,Sachsen,SN,Ebersbach-Neugersdorf,02730,51.009334,14.582746
14626110,Sachsen,SN,Görlitz,02826,51.155287,14.988035
14626180,Sachsen,SN,Herrnhut,02747,51.015492,14.74397
14626245,Sachsen,SN,Kottmar,02739,50.979222,14.667015
14626250,Sachsen,SN,Krauschwitz i.d. O.L.,02957,51.516045,14.718151
14626280,Sachsen,SN,Leutersdorf,02794,50.959429,14.651481
14626300,Sachsen,SN,Markersdorf,02829,51.135912,14.879203
14626310,Sachsen,SN,Mittelherwigsdorf,02763,50.917489,14.764425
14626370,Sachsen,SN,Niesky,02906,51.293789,14.823061
14626390,Sachsen,SN,Oderwitz,02791,50.949642,14.731983
14626420,Sachsen,SN,Ostritz,02899,51.014115,14.93139
14626530,Sachsen,SN,Seifhennersdorf,02782,50.933623,14.618954
14626610,Sachsen,SN,Zittau,02763,50.896384,14.806367
14626010,Sachsen,SN,Bad Muskau,02953,51.545194,14.721746
14626100,Sachsen,SN,Gablenz,02953,51.535197,14.665674
14626030,Sachsen,SN,Bernstadt a. d. Eigen,02748,51.047102,14.826935
14626500,Sachsen,SN,Schönau-Berzdorf a. d. Eigen,02899,51.064801,14.891813
14626140,Sachsen,SN,Großschönau,02779,50.896216,14.660908
14626170,Sachsen,SN,Hainewalde,02779,50.907406,14.701736
14626150,Sachsen,SN,Großschweidnitz,02708,51.074063,14.647805
14626270,Sachsen,SN,Lawalde,02708,51.078,14.603009
14626290,Sachsen,SN,Löbau,02708,51.096514,14.664402
14626470,Sachsen,SN,Rosenbach,02708,51.078093,14.731271
14626070,Sachsen,SN,Dürrhennersdorf,02708,51.051327,14.607337
14626350,Sachsen,SN,Neusalza-Spremberg,02742,51.037369,14.531654
14626510,Sachsen,SN,Schönbach,02708,51.060729,14.572336
14626050,Sachsen,SN,Bertsdorf-Hörnitz,02763,50.880546,14.722028
14626210,Sachsen,SN,Jonsdorf,02796,50.854179,14.698092
14626400,Sachsen,SN,Olbersdorf,02785,50.869745,14.764046
14626430,Sachsen,SN,Oybin,02797,50.841219,14.741702
14626020,Sachsen,SN,Beiersdorf,02736,51.075898,14.541944
14626410,Sachsen,SN,Oppach,02736,51.059244,14.501498
14626240,Sachsen,SN,Königshain,02829,51.181414,14.874801
14626450,Sachsen,SN,Reichenbach/O.L.,02894,51.141076,14.799946
14626570,Sachsen,SN,Vierkirchen,02894,51.18885,14.744264
14626260,Sachsen,SN,Kreba-Neudorf,02906,51.347784,14.684646
14626460,Sachsen,SN,Rietschen,02956,51.395819,14.785711
14626160,Sachsen,SN,Hähnichen,02923,51.364625,14.863051
14626480,Sachsen,SN,Rothenburg/O.L.,02929,51.33588,14.966788
14626120,Sachsen,SN,Groß Düben,02959,51.566559,14.567785
14626490,Sachsen,SN,Schleife,02959,51.544149,14.539279
14626560,Sachsen,SN,Trebendorf,02959,51.52671,14.56065
14626590,Sachsen,SN,Weißkeißel,02957,51.494719,14.718297
14626600,Sachsen,SN,Weißwasser/O.L.,02943,51.50662,14.643284
14626190,Sachsen,SN,Hohendubrau,02906,51.26465,14.645712
14626320,Sachsen,SN,Mücka,02906,51.317135,14.701532
14626440,Sachsen,SN,Quitzdorf am See,02906,51.267035,14.728696
14626580,Sachsen,SN,Waldhufen,02906,51.250784,14.810038
14626200,Sachsen,SN,Horka,02923,51.301033,14.899639
14626230,Sachsen,SN,Kodersdorf,02923,51.244251,14.888576
14626330,Sachsen,SN,Neißeaue,02829,51.243849,14.9692
14626520,Sachsen,SN,Schöpstal,02829,51.180897,14.935355
14627010,Sachsen,SN,Coswig,01640,51.126777,13.580494
14627020,Sachsen,SN,Diera-Zehren,01665,51.221385,13.417104
14627030,Sachsen,SN,Ebersbach,01561,51.233487,13.658579
14627050,Sachsen,SN,Gröditz,01609,51.412323,13.447811
14627060,Sachsen,SN,Großenhain,01558,51.292057,13.53055
14627070,Sachsen,SN,Hirschstein,01594,51.258137,13.31228
14627080,Sachsen,SN,Käbschütztal,01665,51.141218,13.412117
14627100,Sachsen,SN,Klipphausen,01665,51.075664,13.527862
14627130,Sachsen,SN,Lommatzsch,01623,51.196631,13.30862
14627140,Sachsen,SN,Meißen,01662,51.159993,13.468635
14627150,Sachsen,SN,Moritzburg,01468,51.159495,13.68009
14627170,Sachsen,SN,Niederau,01689,51.177449,13.543702
14627180,Sachsen,SN,Nossen,01683,51.058625,13.299465
14627200,Sachsen,SN,Priestewitz,01561,51.254253,13.508779
14627210,Sachsen,SN,Radebeul,01445,51.105975,13.659342
14627220,Sachsen,SN,Radeburg,01471,51.215453,13.723805
14627230,Sachsen,SN,Riesa,01589,51.30251,13.304633
14627260,Sachsen,SN,Stauchitz,01594,51.243246,13.21419
14627270,Sachsen,SN,Strehla,01616,51.352691,13.225692
14627290,Sachsen,SN,Thiendorf,01561,51.293098,13.741189
14627310,Sachsen,SN,Weinböhla,01689,51.163186,13.571564
14627360,Sachsen,SN,Zeithain,01619,51.333236,13.338067
14627040,Sachsen,SN,Glaubitz,01612,51.324914,13.378093
14627190,Sachsen,SN,Nünchritz,01612,51.300746,13.383291
14627240,Sachsen,SN,Röderaue,01609,51.387538,13.471968
14627340,Sachsen,SN,Wülknitz,01609,51.369129,13.392856
14627110,Sachsen,SN,Lampertswalde,01561,51.31545,13.673713
14627250,Sachsen,SN,Schönfeld,01561,51.303408,13.707176
14628050,Sachsen,SN,Bannewitz,01728,50.993964,13.722393
14628060,Sachsen,SN,Dippoldiswalde,01744,50.896593,13.666852
14628100,Sachsen,SN,Dürrröhrsdorf-Dittersbach,01833,51.029346,14.000685
14628110,Sachsen,SN,Freital,01705,50.997194,13.64812
14628130,Sachsen,SN,Glashütte,01768,50.851929,13.781215
14628160,Sachsen,SN,Heidenau,01809,50.980894,13.863536
14628190,Sachsen,SN,Hohnstein,01848,50.979682,14.110821
14628220,Sachsen,SN,Kreischa,01731,50.945374,13.759963
14628260,Sachsen,SN,Neustadt in Sachsen,01844,51.025462,14.214891
14628300,Sachsen,SN,Rabenau,01734,50.965305,13.642121
14628360,Sachsen,SN,Sebnitz,01855,50.972858,14.269264
